"geoid","year","measure","measure_type","region_type","value"
11001009504,2022,"at_risk_pc_snap","percent","tract",0.2204
11001009504,2022,"insecure_pc_snap","percent","tract",0.1215
11001009504,2022,"secure_pc_snap","percent","tract",0.6581
11001009505,2022,"at_risk_snap","count","tract",524
11001009505,2022,"food_insecure_snap","count","tract",241
11001009505,2022,"food_secure_snap","count","tract",1031
11001009505,2022,"at_risk_pc_snap","percent","tract",0.2918
11001009505,2022,"insecure_pc_snap","percent","tract",0.1343
11001009505,2022,"secure_pc_snap","percent","tract",0.5738
11001009507,2022,"at_risk_snap","count","tract",187
11001009507,2022,"food_insecure_snap","count","tract",147
11001009507,2022,"food_secure_snap","count","tract",293
11001009507,2022,"at_risk_pc_snap","percent","tract",0.2983
11001009507,2022,"insecure_pc_snap","percent","tract",0.2345
11001009507,2022,"secure_pc_snap","percent","tract",0.4672
11001009508,2022,"at_risk_snap","count","tract",613
11001009508,2022,"food_insecure_snap","count","tract",212
11001009508,2022,"food_secure_snap","count","tract",821
11001009508,2022,"at_risk_pc_snap","percent","tract",0.3724
11001009508,2022,"insecure_pc_snap","percent","tract",0.1289
11001009508,2022,"secure_pc_snap","percent","tract",0.4987
11001009509,2022,"at_risk_snap","count","tract",349
11001009509,2022,"food_insecure_snap","count","tract",154
11001009509,2022,"food_secure_snap","count","tract",895
11001009509,2022,"at_risk_pc_snap","percent","tract",0.2496
11001009509,2022,"insecure_pc_snap","percent","tract",0.1106
11001009509,2022,"secure_pc_snap","percent","tract",0.6399
11001009510,2022,"at_risk_snap","count","tract",652
11001009510,2022,"food_insecure_snap","count","tract",664
11001009510,2022,"food_secure_snap","count","tract",555
11001009510,2022,"at_risk_pc_snap","percent","tract",0.3486
11001009510,2022,"insecure_pc_snap","percent","tract",0.3547
11001009510,2022,"secure_pc_snap","percent","tract",0.2967
11001009511,2022,"at_risk_snap","count","tract",0
11001009511,2022,"food_insecure_snap","count","tract",0
11001009511,2022,"food_secure_snap","count","tract",0
11001009511,2022,"at_risk_pc_snap","percent","tract",NA
11001009511,2022,"insecure_pc_snap","percent","tract",NA
11001009511,2022,"secure_pc_snap","percent","tract",NA
11001009601,2022,"at_risk_snap","count","tract",397
11001009601,2022,"food_insecure_snap","count","tract",222
11001009601,2022,"food_secure_snap","count","tract",249
11001009601,2022,"at_risk_pc_snap","percent","tract",0.4572
11001009601,2022,"insecure_pc_snap","percent","tract",0.2555
11001009601,2022,"secure_pc_snap","percent","tract",0.2873
11001009602,2022,"at_risk_snap","count","tract",1151
11001009602,2022,"food_insecure_snap","count","tract",472
11001009602,2022,"food_secure_snap","count","tract",572
11001009602,2022,"at_risk_pc_snap","percent","tract",0.5242
11001009602,2022,"insecure_pc_snap","percent","tract",0.215
11001009602,2022,"secure_pc_snap","percent","tract",0.2608
11001009603,2022,"at_risk_snap","count","tract",920
11001009603,2022,"food_insecure_snap","count","tract",255
11001009603,2022,"food_secure_snap","count","tract",736
11001009603,2022,"at_risk_pc_snap","percent","tract",0.4813
11001009603,2022,"insecure_pc_snap","percent","tract",0.1336
11001009603,2022,"secure_pc_snap","percent","tract",0.3852
11001009604,2022,"at_risk_snap","count","tract",283
11001009604,2022,"food_insecure_snap","count","tract",121
11001009604,2022,"food_secure_snap","count","tract",486
11001009604,2022,"at_risk_pc_snap","percent","tract",0.318
11001009604,2022,"insecure_pc_snap","percent","tract",0.1364
11001009604,2022,"secure_pc_snap","percent","tract",0.5456
11001009700,2022,"at_risk_snap","count","tract",823
11001009700,2022,"food_insecure_snap","count","tract",239
11001009700,2022,"food_secure_snap","count","tract",700
11001009700,2022,"at_risk_pc_snap","percent","tract",0.467
11001009700,2022,"insecure_pc_snap","percent","tract",0.1356
11001009700,2022,"secure_pc_snap","percent","tract",0.3974
11001009801,2022,"at_risk_snap","count","tract",815
11001009801,2022,"food_insecure_snap","count","tract",129
11001009801,2022,"food_secure_snap","count","tract",185
11001009801,2022,"at_risk_pc_snap","percent","tract",0.7216
11001009801,2022,"insecure_pc_snap","percent","tract",0.1143
11001009801,2022,"secure_pc_snap","percent","tract",0.1641
11001009802,2022,"at_risk_snap","count","tract",388
11001009802,2022,"food_insecure_snap","count","tract",156
11001009802,2022,"food_secure_snap","count","tract",296
11001009802,2022,"at_risk_pc_snap","percent","tract",0.4615
11001009802,2022,"insecure_pc_snap","percent","tract",0.1865
11001009802,2022,"secure_pc_snap","percent","tract",0.352
11001009803,2022,"at_risk_snap","count","tract",730
11001009803,2022,"food_insecure_snap","count","tract",311
11001009803,2022,"food_secure_snap","count","tract",450
11001009803,2022,"at_risk_pc_snap","percent","tract",0.4894
11001009803,2022,"insecure_pc_snap","percent","tract",0.2089
11001009803,2022,"secure_pc_snap","percent","tract",0.3017
11001009804,2022,"at_risk_snap","count","tract",476
11001009804,2022,"food_insecure_snap","count","tract",281
11001009804,2022,"food_secure_snap","count","tract",210
11001009804,2022,"at_risk_pc_snap","percent","tract",0.4921
11001009804,2022,"insecure_pc_snap","percent","tract",0.2903
11001009804,2022,"secure_pc_snap","percent","tract",0.2176
11001009807,2022,"at_risk_snap","count","tract",684
11001009807,2022,"food_insecure_snap","count","tract",268
11001009807,2022,"food_secure_snap","count","tract",662
11001009807,2022,"at_risk_pc_snap","percent","tract",0.4239
11001009807,2022,"insecure_pc_snap","percent","tract",0.1662
11001009807,2022,"secure_pc_snap","percent","tract",0.41
11001009810,2022,"at_risk_snap","count","tract",743
11001009810,2022,"food_insecure_snap","count","tract",145
11001009810,2022,"food_secure_snap","count","tract",369
11001009810,2022,"at_risk_pc_snap","percent","tract",0.5907
11001009810,2022,"insecure_pc_snap","percent","tract",0.1158
11001009810,2022,"secure_pc_snap","percent","tract",0.2935
11001009811,2022,"at_risk_snap","count","tract",1009
11001009811,2022,"food_insecure_snap","count","tract",316
11001009811,2022,"food_secure_snap","count","tract",518
11001009811,2022,"at_risk_pc_snap","percent","tract",0.5474
11001009811,2022,"insecure_pc_snap","percent","tract",0.1714
11001009811,2022,"secure_pc_snap","percent","tract",0.2811
11001009901,2022,"at_risk_snap","count","tract",273
11001009901,2022,"food_insecure_snap","count","tract",96
11001009901,2022,"food_secure_snap","count","tract",606
11001009901,2022,"at_risk_pc_snap","percent","tract",0.2807
11001009901,2022,"insecure_pc_snap","percent","tract",0.0984
11001009901,2022,"secure_pc_snap","percent","tract",0.6209
11001009902,2022,"at_risk_snap","count","tract",445
11001009902,2022,"food_insecure_snap","count","tract",145
11001009902,2022,"food_secure_snap","count","tract",720
11001009902,2022,"at_risk_pc_snap","percent","tract",0.3395
11001009902,2022,"insecure_pc_snap","percent","tract",0.1106
11001009902,2022,"secure_pc_snap","percent","tract",0.5499
11001009903,2022,"at_risk_snap","count","tract",182
11001009903,2022,"food_insecure_snap","count","tract",153
11001009903,2022,"food_secure_snap","count","tract",334
11001009903,2022,"at_risk_pc_snap","percent","tract",0.2726
11001009903,2022,"insecure_pc_snap","percent","tract",0.2282
11001009903,2022,"secure_pc_snap","percent","tract",0.4992
11001009904,2022,"at_risk_snap","count","tract",506
11001009904,2022,"food_insecure_snap","count","tract",228
11001009904,2022,"food_secure_snap","count","tract",500
11001009904,2022,"at_risk_pc_snap","percent","tract",0.4098
11001009904,2022,"insecure_pc_snap","percent","tract",0.1847
11001009904,2022,"secure_pc_snap","percent","tract",0.4054
11001009905,2022,"at_risk_snap","count","tract",559
11001009905,2022,"food_insecure_snap","count","tract",276
11001009905,2022,"food_secure_snap","count","tract",514
11001009905,2022,"at_risk_pc_snap","percent","tract",0.4141
11001009905,2022,"insecure_pc_snap","percent","tract",0.2048
11001009905,2022,"secure_pc_snap","percent","tract",0.3811
11001009906,2022,"at_risk_snap","count","tract",476
11001009906,2022,"food_insecure_snap","count","tract",123
11001009906,2022,"food_secure_snap","count","tract",307
11001009906,2022,"at_risk_pc_snap","percent","tract",0.5251
11001009906,2022,"insecure_pc_snap","percent","tract",0.1364
11001009906,2022,"secure_pc_snap","percent","tract",0.3386
11001009907,2022,"at_risk_snap","count","tract",481
11001009907,2022,"food_insecure_snap","count","tract",146
11001009907,2022,"food_secure_snap","count","tract",391
11001009907,2022,"at_risk_pc_snap","percent","tract",0.4723
11001009907,2022,"insecure_pc_snap","percent","tract",0.1439
11001009907,2022,"secure_pc_snap","percent","tract",0.3838
11001010100,2022,"at_risk_snap","count","tract",357
11001010100,2022,"food_insecure_snap","count","tract",447
11001010100,2022,"food_secure_snap","count","tract",1049
11001010100,2022,"at_risk_pc_snap","percent","tract",0.1927
11001010100,2022,"insecure_pc_snap","percent","tract",0.2414
11001010100,2022,"secure_pc_snap","percent","tract",0.5659
11001010201,2022,"at_risk_snap","count","tract",579
11001010201,2022,"food_insecure_snap","count","tract",85
11001010201,2022,"food_secure_snap","count","tract",1063
11001010201,2022,"at_risk_pc_snap","percent","tract",0.3351
11001010201,2022,"insecure_pc_snap","percent","tract",0.0492
11001010201,2022,"secure_pc_snap","percent","tract",0.6157
11001010202,2022,"at_risk_snap","count","tract",291
11001010202,2022,"food_insecure_snap","count","tract",134
11001010202,2022,"food_secure_snap","count","tract",732
11001010202,2022,"at_risk_pc_snap","percent","tract",0.2513
11001010202,2022,"insecure_pc_snap","percent","tract",0.116
11001010202,2022,"secure_pc_snap","percent","tract",0.6326
11001010300,2022,"at_risk_snap","count","tract",447
11001010300,2022,"food_insecure_snap","count","tract",195
11001010300,2022,"food_secure_snap","count","tract",871
11001010300,2022,"at_risk_pc_snap","percent","tract",0.2954
11001010300,2022,"insecure_pc_snap","percent","tract",0.1294
11001010300,2022,"secure_pc_snap","percent","tract",0.5753
11001010400,2022,"at_risk_snap","count","tract",717
11001010400,2022,"food_insecure_snap","count","tract",187
11001010400,2022,"food_secure_snap","count","tract",1378
11001010400,2022,"at_risk_pc_snap","percent","tract",0.3142
11001010400,2022,"insecure_pc_snap","percent","tract",0.0822
11001010400,2022,"secure_pc_snap","percent","tract",0.6036
11001010500,2022,"at_risk_snap","count","tract",431
11001010500,2022,"food_insecure_snap","count","tract",688
11001010500,2022,"food_secure_snap","count","tract",1282
11001010500,2022,"at_risk_pc_snap","percent","tract",0.1795
11001010500,2022,"insecure_pc_snap","percent","tract",0.2864
11001010500,2022,"secure_pc_snap","percent","tract",0.534
11001010601,2022,"at_risk_snap","count","tract",243
11001010601,2022,"food_insecure_snap","count","tract",129
11001010601,2022,"food_secure_snap","count","tract",807
11001010601,2022,"at_risk_pc_snap","percent","tract",0.2065
11001010601,2022,"insecure_pc_snap","percent","tract",0.1095
11001010601,2022,"secure_pc_snap","percent","tract",0.684
11001010602,2022,"at_risk_snap","count","tract",739
11001010602,2022,"food_insecure_snap","count","tract",238
11001010602,2022,"food_secure_snap","count","tract",1633
11001010602,2022,"at_risk_pc_snap","percent","tract",0.2833
11001010602,2022,"insecure_pc_snap","percent","tract",0.0913
11001010602,2022,"secure_pc_snap","percent","tract",0.6255
11001010603,2022,"at_risk_snap","count","tract",441
11001010603,2022,"food_insecure_snap","count","tract",97
11001010603,2022,"food_secure_snap","count","tract",1077
11001010603,2022,"at_risk_pc_snap","percent","tract",0.2731
11001010603,2022,"insecure_pc_snap","percent","tract",0.0602
11001010603,2022,"secure_pc_snap","percent","tract",0.6667
11001010700,2022,"at_risk_snap","count","tract",193
11001010700,2022,"food_insecure_snap","count","tract",191
11001010700,2022,"food_secure_snap","count","tract",816
11001010700,2022,"at_risk_pc_snap","percent","tract",0.1611
11001010700,2022,"insecure_pc_snap","percent","tract",0.1591
11001010700,2022,"secure_pc_snap","percent","tract",0.6798
11001010800,2022,"at_risk_snap","count","tract",330
11001010800,2022,"food_insecure_snap","count","tract",108
11001010800,2022,"food_secure_snap","count","tract",328
11001010800,2022,"at_risk_pc_snap","percent","tract",0.4304
11001010800,2022,"insecure_pc_snap","percent","tract",0.1419
11001010800,2022,"secure_pc_snap","percent","tract",0.4278
11001010900,2022,"at_risk_snap","count","tract",620
11001010900,2022,"food_insecure_snap","count","tract",250
11001010900,2022,"food_secure_snap","count","tract",421
11001010900,2022,"at_risk_pc_snap","percent","tract",0.4802
11001010900,2022,"insecure_pc_snap","percent","tract",0.194
11001010900,2022,"secure_pc_snap","percent","tract",0.3258
11001011001,2022,"at_risk_snap","count","tract",431
11001011001,2022,"food_insecure_snap","count","tract",88
11001011001,2022,"food_secure_snap","count","tract",939
11001011001,2022,"at_risk_pc_snap","percent","tract",0.2959
11001011001,2022,"insecure_pc_snap","percent","tract",0.0605
11001011001,2022,"secure_pc_snap","percent","tract",0.6437
11001011002,2022,"at_risk_snap","count","tract",278
11001011002,2022,"food_insecure_snap","count","tract",37
11001011002,2022,"food_secure_snap","count","tract",760
11001011002,2022,"at_risk_pc_snap","percent","tract",0.2584
11001011002,2022,"insecure_pc_snap","percent","tract",0.0351
11001011002,2022,"secure_pc_snap","percent","tract",0.7065
11001011100,2022,"at_risk_snap","count","tract",740
11001011100,2022,"food_insecure_snap","count","tract",366
11001011100,2022,"food_secure_snap","count","tract",834
11001011100,2022,"at_risk_pc_snap","percent","tract",0.3815
11001011100,2022,"insecure_pc_snap","percent","tract",0.1887
11001011100,2022,"secure_pc_snap","percent","tract",0.4298
11001980000,2022,"at_risk_snap","count","tract",0
11001980000,2022,"food_insecure_snap","count","tract",0
11001980000,2022,"food_secure_snap","count","tract",5
11001980000,2022,"at_risk_pc_snap","percent","tract",0
11001980000,2022,"insecure_pc_snap","percent","tract",0
11001980000,2022,"secure_pc_snap","percent","tract",1
11001000101,2022,"at_risk_snap_covid","count","tract",374
11001000101,2022,"food_insecure_snap_covid","count","tract",12
11001000101,2022,"food_secure_snap_covid","count","tract",375
11001000101,2022,"at_risk_pc_snap_covid","percent","tract",0.4913
11001000101,2022,"insecure_pc_snap_covid","percent","tract",0.0158
11001000101,2022,"secure_pc_snap_covid","percent","tract",0.4929
11001000102,2022,"at_risk_snap_covid","count","tract",962
11001000102,2022,"food_insecure_snap_covid","count","tract",34
11001000102,2022,"food_secure_snap_covid","count","tract",809
11001000102,2022,"at_risk_pc_snap_covid","percent","tract",0.5327
11001000102,2022,"insecure_pc_snap_covid","percent","tract",0.0192
11001000102,2022,"secure_pc_snap_covid","percent","tract",0.4481
11001000201,2022,"at_risk_snap_covid","count","tract",0
11001000201,2022,"food_insecure_snap_covid","count","tract",0
11001000201,2022,"food_secure_snap_covid","count","tract",0
11001000201,2022,"at_risk_pc_snap_covid","percent","tract",NA
11001000201,2022,"insecure_pc_snap_covid","percent","tract",NA
11001000201,2022,"secure_pc_snap_covid","percent","tract",NA
11001000202,2022,"at_risk_snap_covid","count","tract",859
11001000202,2022,"food_insecure_snap_covid","count","tract",210
11001000202,2022,"food_secure_snap_covid","count","tract",730
11001000202,2022,"at_risk_pc_snap_covid","percent","tract",0.4775
11001000202,2022,"insecure_pc_snap_covid","percent","tract",0.1171
11001000202,2022,"secure_pc_snap_covid","percent","tract",0.4054
11001000300,2022,"at_risk_snap_covid","count","tract",1356
11001000300,2022,"food_insecure_snap_covid","count","tract",507
11001000300,2022,"food_secure_snap_covid","count","tract",646
11001000300,2022,"at_risk_pc_snap_covid","percent","tract",0.5406
11001000300,2022,"insecure_pc_snap_covid","percent","tract",0.202
11001000300,2022,"secure_pc_snap_covid","percent","tract",0.2574
11001000400,2022,"at_risk_snap_covid","count","tract",322
11001000400,2022,"food_insecure_snap_covid","count","tract",100
11001000400,2022,"food_secure_snap_covid","count","tract",168
11001000400,2022,"at_risk_pc_snap_covid","percent","tract",0.5448
11001000400,2022,"insecure_pc_snap_covid","percent","tract",0.1706
11001000400,2022,"secure_pc_snap_covid","percent","tract",0.2847
11001000501,2022,"at_risk_snap_covid","count","tract",641
11001000501,2022,"food_insecure_snap_covid","count","tract",541
11001000501,2022,"food_secure_snap_covid","count","tract",886
11001000501,2022,"at_risk_pc_snap_covid","percent","tract",0.3098
11001000501,2022,"insecure_pc_snap_covid","percent","tract",0.2618
11001000501,2022,"secure_pc_snap_covid","percent","tract",0.4284
11001000502,2022,"at_risk_snap_covid","count","tract",994
11001000502,2022,"food_insecure_snap_covid","count","tract",227
11001000502,2022,"food_secure_snap_covid","count","tract",508
11001000502,2022,"at_risk_pc_snap_covid","percent","tract",0.5747
11001000502,2022,"insecure_pc_snap_covid","percent","tract",0.1314
11001000502,2022,"secure_pc_snap_covid","percent","tract",0.2939
11001000600,2022,"at_risk_snap_covid","count","tract",1177
11001000600,2022,"food_insecure_snap_covid","count","tract",371
11001000600,2022,"food_secure_snap_covid","count","tract",673
11001000600,2022,"at_risk_pc_snap_covid","percent","tract",0.5298
11001000600,2022,"insecure_pc_snap_covid","percent","tract",0.1671
11001000600,2022,"secure_pc_snap_covid","percent","tract",0.3031
11001000702,2022,"at_risk_snap_covid","count","tract",525
11001000702,2022,"food_insecure_snap_covid","count","tract",517
11001000702,2022,"food_secure_snap_covid","count","tract",1126
11001000702,2022,"at_risk_pc_snap_covid","percent","tract",0.2422
11001000702,2022,"insecure_pc_snap_covid","percent","tract",0.2386
11001000702,2022,"secure_pc_snap_covid","percent","tract",0.5192
11001000703,2022,"at_risk_snap_covid","count","tract",695
11001000703,2022,"food_insecure_snap_covid","count","tract",40
11001000703,2022,"food_secure_snap_covid","count","tract",1390
11001000703,2022,"at_risk_pc_snap_covid","percent","tract",0.3272
11001000703,2022,"insecure_pc_snap_covid","percent","tract",0.0189
11001000703,2022,"secure_pc_snap_covid","percent","tract",0.6538
11001000704,2022,"at_risk_snap_covid","count","tract",791
11001000704,2022,"food_insecure_snap_covid","count","tract",65
11001000704,2022,"food_secure_snap_covid","count","tract",553
11001000704,2022,"at_risk_pc_snap_covid","percent","tract",0.5614
11001000704,2022,"insecure_pc_snap_covid","percent","tract",0.0461
11001000704,2022,"secure_pc_snap_covid","percent","tract",0.3925
11001000802,2022,"at_risk_snap_covid","count","tract",789
11001000802,2022,"food_insecure_snap_covid","count","tract",274
11001000802,2022,"food_secure_snap_covid","count","tract",388
11001000802,2022,"at_risk_pc_snap_covid","percent","tract",0.5436
11001000802,2022,"insecure_pc_snap_covid","percent","tract",0.1888
11001000802,2022,"secure_pc_snap_covid","percent","tract",0.2676
11001000803,2022,"at_risk_snap_covid","count","tract",687
11001000803,2022,"food_insecure_snap_covid","count","tract",28
11001000803,2022,"food_secure_snap_covid","count","tract",474
11001000803,2022,"at_risk_pc_snap_covid","percent","tract",0.5773
11001000803,2022,"insecure_pc_snap_covid","percent","tract",0.0239
11001000803,2022,"secure_pc_snap_covid","percent","tract",0.3988
11001000804,2022,"at_risk_snap_covid","count","tract",841
11001000804,2022,"food_insecure_snap_covid","count","tract",26
11001000804,2022,"food_secure_snap_covid","count","tract",363
11001000804,2022,"at_risk_pc_snap_covid","percent","tract",0.6829
11001000804,2022,"insecure_pc_snap_covid","percent","tract",0.0219
11001000804,2022,"secure_pc_snap_covid","percent","tract",0.2953
11001000902,2022,"at_risk_snap_covid","count","tract",566
11001000902,2022,"food_insecure_snap_covid","count","tract",66
11001000902,2022,"food_secure_snap_covid","count","tract",224
11001000902,2022,"at_risk_pc_snap_covid","percent","tract",0.6612
11001000902,2022,"insecure_pc_snap_covid","percent","tract",0.0773
11001000902,2022,"secure_pc_snap_covid","percent","tract",0.2615
11001000903,2022,"at_risk_snap_covid","count","tract",281
11001000903,2022,"food_insecure_snap_covid","count","tract",32
11001000903,2022,"food_secure_snap_covid","count","tract",69
11001000903,2022,"at_risk_pc_snap_covid","percent","tract",0.734
11001000903,2022,"insecure_pc_snap_covid","percent","tract",0.0859
11001000903,2022,"secure_pc_snap_covid","percent","tract",0.1801
11001000904,2022,"at_risk_snap_covid","count","tract",814
11001000904,2022,"food_insecure_snap_covid","count","tract",26
11001000904,2022,"food_secure_snap_covid","count","tract",317
11001000904,2022,"at_risk_pc_snap_covid","percent","tract",0.7029
11001000904,2022,"insecure_pc_snap_covid","percent","tract",0.0231
11001000904,2022,"secure_pc_snap_covid","percent","tract",0.274
11001001002,2022,"at_risk_snap_covid","count","tract",615
11001001002,2022,"food_insecure_snap_covid","count","tract",271
11001001002,2022,"food_secure_snap_covid","count","tract",1034
11001001002,2022,"at_risk_pc_snap_covid","percent","tract",0.3203
11001001002,2022,"insecure_pc_snap_covid","percent","tract",0.1412
11001001002,2022,"secure_pc_snap_covid","percent","tract",0.5385
11001001003,2022,"at_risk_snap_covid","count","tract",805
11001001003,2022,"food_insecure_snap_covid","count","tract",19
11001001003,2022,"food_secure_snap_covid","count","tract",304
11001001003,2022,"at_risk_pc_snap_covid","percent","tract",0.7135
11001001003,2022,"insecure_pc_snap_covid","percent","tract",0.0171
11001001003,2022,"secure_pc_snap_covid","percent","tract",0.2693
11001001004,2022,"at_risk_snap_covid","count","tract",1138
11001001004,2022,"food_insecure_snap_covid","count","tract",147
11001001004,2022,"food_secure_snap_covid","count","tract",389
11001001004,2022,"at_risk_pc_snap_covid","percent","tract",0.6794
11001001004,2022,"insecure_pc_snap_covid","percent","tract",0.0879
11001001004,2022,"secure_pc_snap_covid","percent","tract",0.2327
11001001100,2022,"at_risk_snap_covid","count","tract",1166
11001001100,2022,"food_insecure_snap_covid","count","tract",365
11001001100,2022,"food_secure_snap_covid","count","tract",528
11001001100,2022,"at_risk_pc_snap_covid","percent","tract",0.5663
11001001100,2022,"insecure_pc_snap_covid","percent","tract",0.1773
11001001100,2022,"secure_pc_snap_covid","percent","tract",0.2564
11001001200,2022,"at_risk_snap_covid","count","tract",1220
11001001200,2022,"food_insecure_snap_covid","count","tract",572
11001001200,2022,"food_secure_snap_covid","count","tract",784
11001001200,2022,"at_risk_pc_snap_covid","percent","tract",0.4734
11001001200,2022,"insecure_pc_snap_covid","percent","tract",0.2222
11001001200,2022,"secure_pc_snap_covid","percent","tract",0.3044
11001001301,2022,"at_risk_snap_covid","count","tract",852
11001001301,2022,"food_insecure_snap_covid","count","tract",645
11001001301,2022,"food_secure_snap_covid","count","tract",525
11001001301,2022,"at_risk_pc_snap_covid","percent","tract",0.4212
11001001301,2022,"insecure_pc_snap_covid","percent","tract",0.3192
11001001301,2022,"secure_pc_snap_covid","percent","tract",0.2596
11001001303,2022,"at_risk_snap_covid","count","tract",874
11001001303,2022,"food_insecure_snap_covid","count","tract",48
11001001303,2022,"food_secure_snap_covid","count","tract",1314
11001001303,2022,"at_risk_pc_snap_covid","percent","tract",0.391
11001001303,2022,"insecure_pc_snap_covid","percent","tract",0.0218
11001001303,2022,"secure_pc_snap_covid","percent","tract",0.5872
11001001304,2022,"at_risk_snap_covid","count","tract",1047
11001001304,2022,"food_insecure_snap_covid","count","tract",58
11001001304,2022,"food_secure_snap_covid","count","tract",1866
11001001304,2022,"at_risk_pc_snap_covid","percent","tract",0.3524
11001001304,2022,"insecure_pc_snap_covid","percent","tract",0.0197
11001001304,2022,"secure_pc_snap_covid","percent","tract",0.6279
11001001401,2022,"at_risk_snap_covid","count","tract",798
11001001401,2022,"food_insecure_snap_covid","count","tract",72
11001001401,2022,"food_secure_snap_covid","count","tract",424
11001001401,2022,"at_risk_pc_snap_covid","percent","tract",0.6165
11001001401,2022,"insecure_pc_snap_covid","percent","tract",0.0563
11001001401,2022,"secure_pc_snap_covid","percent","tract",0.3272
11001001402,2022,"at_risk_snap_covid","count","tract",921
11001001402,2022,"food_insecure_snap_covid","count","tract",243
11001001402,2022,"food_secure_snap_covid","count","tract",391
11001001402,2022,"at_risk_pc_snap_covid","percent","tract",0.5916
11001001402,2022,"insecure_pc_snap_covid","percent","tract",0.1567
11001001402,2022,"secure_pc_snap_covid","percent","tract",0.2517
11001001500,2022,"at_risk_snap_covid","count","tract",1431
11001001500,2022,"food_insecure_snap_covid","count","tract",64
11001001500,2022,"food_secure_snap_covid","count","tract",572
11001001500,2022,"at_risk_pc_snap_covid","percent","tract",0.6918
11001001500,2022,"insecure_pc_snap_covid","percent","tract",0.0313
11001001500,2022,"secure_pc_snap_covid","percent","tract",0.2768
11001001600,2022,"at_risk_snap_covid","count","tract",377
11001001600,2022,"food_insecure_snap_covid","count","tract",62
11001001600,2022,"food_secure_snap_covid","count","tract",1169
11001001600,2022,"at_risk_pc_snap_covid","percent","tract",0.2346
11001001600,2022,"insecure_pc_snap_covid","percent","tract",0.0388
11001001600,2022,"secure_pc_snap_covid","percent","tract",0.7266
11001001702,2022,"at_risk_snap_covid","count","tract",301
11001001702,2022,"food_insecure_snap_covid","count","tract",86
11001001702,2022,"food_secure_snap_covid","count","tract",1333
11001001702,2022,"at_risk_pc_snap_covid","percent","tract",0.1752
11001001702,2022,"insecure_pc_snap_covid","percent","tract",0.0501
11001001702,2022,"secure_pc_snap_covid","percent","tract",0.7747
11001001803,2022,"at_risk_snap_covid","count","tract",605
11001001803,2022,"food_insecure_snap_covid","count","tract",393
11001001803,2022,"food_secure_snap_covid","count","tract",640
11001001803,2022,"at_risk_pc_snap_covid","percent","tract",0.3689
11001001803,2022,"insecure_pc_snap_covid","percent","tract",0.2402
11001001803,2022,"secure_pc_snap_covid","percent","tract",0.3908
11001001804,2022,"at_risk_snap_covid","count","tract",816
11001001804,2022,"food_insecure_snap_covid","count","tract",480
11001001804,2022,"food_secure_snap_covid","count","tract",727
11001001804,2022,"at_risk_pc_snap_covid","percent","tract",0.4036
11001001804,2022,"insecure_pc_snap_covid","percent","tract",0.2372
11001001804,2022,"secure_pc_snap_covid","percent","tract",0.3593
11001001901,2022,"at_risk_snap_covid","count","tract",394
11001001901,2022,"food_insecure_snap_covid","count","tract",489
11001001901,2022,"food_secure_snap_covid","count","tract",777
11001001901,2022,"at_risk_pc_snap_covid","percent","tract",0.2375
11001001901,2022,"insecure_pc_snap_covid","percent","tract",0.2946
11001001901,2022,"secure_pc_snap_covid","percent","tract",0.4679
11001001902,2022,"at_risk_snap_covid","count","tract",240
11001001902,2022,"food_insecure_snap_covid","count","tract",80
11001001902,2022,"food_secure_snap_covid","count","tract",543
11001001902,2022,"at_risk_pc_snap_covid","percent","tract",0.2782
11001001902,2022,"insecure_pc_snap_covid","percent","tract",0.0933
11001001902,2022,"secure_pc_snap_covid","percent","tract",0.6285
11001002001,2022,"at_risk_snap_covid","count","tract",384
11001002001,2022,"food_insecure_snap_covid","count","tract",335
11001002001,2022,"food_secure_snap_covid","count","tract",455
11001002001,2022,"at_risk_pc_snap_covid","percent","tract",0.3273
11001002001,2022,"insecure_pc_snap_covid","percent","tract",0.2856
11001002001,2022,"secure_pc_snap_covid","percent","tract",0.3871
11001002002,2022,"at_risk_snap_covid","count","tract",525
11001002002,2022,"food_insecure_snap_covid","count","tract",110
11001002002,2022,"food_secure_snap_covid","count","tract",870
11001002002,2022,"at_risk_pc_snap_covid","percent","tract",0.3492
11001002002,2022,"insecure_pc_snap_covid","percent","tract",0.0731
11001002002,2022,"secure_pc_snap_covid","percent","tract",0.5777
11001002101,2022,"at_risk_snap_covid","count","tract",680
11001002101,2022,"food_insecure_snap_covid","count","tract",287
11001002101,2022,"food_secure_snap_covid","count","tract",1322
11001002101,2022,"at_risk_pc_snap_covid","percent","tract",0.2972
11001002101,2022,"insecure_pc_snap_covid","percent","tract",0.1257
11001002101,2022,"secure_pc_snap_covid","percent","tract",0.5771
11001002102,2022,"at_risk_snap_covid","count","tract",740
11001002102,2022,"food_insecure_snap_covid","count","tract",302
11001002102,2022,"food_secure_snap_covid","count","tract",1213
11001002102,2022,"at_risk_pc_snap_covid","percent","tract",0.328
11001002102,2022,"insecure_pc_snap_covid","percent","tract",0.1339
11001002102,2022,"secure_pc_snap_covid","percent","tract",0.538
11001002201,2022,"at_risk_snap_covid","count","tract",380
11001002201,2022,"food_insecure_snap_covid","count","tract",137
11001002201,2022,"food_secure_snap_covid","count","tract",415
11001002201,2022,"at_risk_pc_snap_covid","percent","tract",0.4076
11001002201,2022,"insecure_pc_snap_covid","percent","tract",0.147
